id,group,condition,response,response_nofill,item,item_nofill,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,SemDis_factor
3003,control,common,CHAIR,chair,TABLE,table,0.52585,0.60076,0.81866,0.44143,0.56395,0.59013,-0.07823
3003,control,free,CHAIR,chair,TABLE,table,0.52585,0.60076,0.81866,0.44143,0.56395,0.59013,-0.07823
3003,control,uncommon,CRAFTSMAN,craftsman,TABLE,table,0.85065,0.98457,0.95186,0.97416,0.9607,0.94439,0.2027
3003,control,common,FINGER,finger,THUMB,thumb,0.48496,0.53331,0.45492,0.4294,0.31539,0.4436,-0.2407
3003,control,free,NAIL,nail,THUMB,thumb,0.69914,0.809,0.76081,0.67772,0.7492,0.73917,0.03009
3003,control,uncommon,PHALANGE,phalange,THUMB,thumb,,0.85796,0.86303,,0.95482,0.89194,0.15207
3003,control,common,AUNT,aunt,UNCLE,uncle,0.35254,0.56822,0.39013,0.16784,0.33393,0.36253,-0.30808
3003,control,free,AUNT,aunt,UNCLE,uncle,0.35254,0.56822,0.39013,0.16784,0.33393,0.36253,-0.30808
3003,control,uncommon,HEADLOCK,headlock,UNCLE,uncle,0.77503,0.8646,0.78736,,0.96632,0.84833,0.11418
3003,control,uncommon,BURN,burn,WRENCH,wrench,0.92336,0.86558,0.95426,1.09535,0.89885,0.94748,0.20894
3003,control,common,HAMMER,hammer,WRENCH,wrench,0.59016,0.64499,0.63789,0.54064,0.63911,0.61056,-0.08491
3003,control,free,HAMMER,hammer,WRENCH,wrench,0.59016,0.64499,0.63789,0.54064,0.63911,0.61056,-0.08491
3003,control,common,STRIPE,stripe,ZEBRA,zebra,0.75339,0.71159,0.78833,0.94197,0.66749,0.77255,0.04295
3003,control,free,STRIPE,stripe,ZEBRA,zebra,0.75339,0.71159,0.78833,0.94197,0.66749,0.77255,0.04295
3003,control,uncommon,UMPIRE,umpire,ZEBRA,zebra,0.96991,0.84618,0.96846,1.03871,0.93953,0.95256,0.23011
3004,control,common,RIDE,ride,BUS,bus,0.50366,0.63961,0.69269,0.76293,0.55139,0.63006,-0.10364
3004,control,uncommon,SUBWAY,subway,BUS,bus,0.53292,0.5819,0.60018,0.65461,0.44531,0.56298,-0.14784
3004,control,free,TRUCK,truck,BUS,bus,0.51109,0.66139,0.67244,0.65629,0.38143,0.57653,-0.13506
3004,control,common,COLORFUL,colorful,BUTTERFLY,butterfly,0.88396,0.82294,0.89259,1.03126,0.83318,0.89279,0.16002
3004,control,free,FLY,fly,BUTTERFLY,butterfly,0.64982,0.66671,0.76075,0.8573,0.74443,0.7358,0.00257
3004,control,uncommon,WING,wing,BUTTERFLY,butterfly,0.69047,0.77294,0.86892,0.95292,0.86693,0.83044,0.08302
3004,control,common,BIRTHDAY,birthday,CAKE,cake,0.53207,0.60403,0.72518,0.60117,0.60572,0.61363,-0.08812
3004,control,free,BIRTHDAY,birthday,CAKE,cake,0.53207,0.60403,0.72518,0.60117,0.60572,0.61363,-0.08812
3004,control,uncommon,STRAWBERRY,strawberry,CAKE,cake,0.6429,0.68682,0.72485,0.71618,0.68478,0.69111,-0.02271
3004,control,uncommon,CRUNCHY,crunchy,CELERY,celery,0.64966,0.43022,0.64436,0.62268,0.57384,0.58415,-0.09634
3004,control,common,STICKS,sticks,CELERY,celery,0.68104,0.70958,0.674,0.96642,0.61522,0.72925,-0.02072
3004,control,free,STICKS,sticks,CELERY,celery,0.68104,0.70958,0.674,0.96642,0.61522,0.72925,-0.02072
3004,control,free,APPLE,apple,FIR TREE,fir tree,1.00328,0.89102,0.95535,0.99742,0.89812,0.94904,0.23523
3004,control,common,BROWN,brown,FIR TREE,fir tree,1.10647,1.01217,0.95251,0.93537,0.91271,0.98385,0.28436
3004,control,uncommon,ROOT,root,FIR TREE,fir tree,1.0251,0.96259,0.96268,1.1221,0.90014,0.99452,0.25951
3004,control,uncommon,CLARINET,clarinet,FLUTE,flute,0.4475,0.49257,0.40819,0.47036,0.22664,0.40905,-0.28351
3004,control,common,INSTRUMENT,instrument,FLUTE,flute,0.57376,0.60221,0.64314,0.60344,0.50647,0.5858,-0.11221
3004,control,free,SOUND,sound,FLUTE,flute,0.76565,0.8295,0.80317,0.67318,0.79339,0.77298,0.07374
3004,control,common,EAT,eat,FORK,fork,0.66404,0.66334,0.8645,0.83812,0.76666,0.75933,0.03839
3004,control,free,KNIFE,knife,FORK,fork,0.52347,0.50566,0.68017,0.74943,0.66998,0.62574,-0.0994
3004,control,uncommon,SPOON,spoon,FORK,fork,0.61051,0.47333,0.67343,0.57769,0.56146,0.57928,-0.10009
3004,control,free,COMB,comb,HAIRDRESSER,hairdresser,0.70404,0.65559,0.78141,0.67405,0.86579,0.73618,0.03611
3004,control,common,HAIRDO,hairdo,HAIRDRESSER,hairdresser,0.66782,0.54207,0.69818,0.87453,0.77355,0.71123,-0.01906
3004,control,uncommon,MAKEUP ARTIST,makeup artist,HAIRDRESSER,hairdresser,1.10598,0.98747,1.06915,1.05674,0.95763,1.03539,0.32579
3004,control,free,APPLE,apple,JUICE,juice,0.5496,0.67709,0.73967,0.85176,0.55895,0.67541,-0.06514
3004,control,common,BOX,box,JUICE,juice,0.86315,0.84254,0.98539,0.96673,0.83958,0.89948,0.1793
3004,control,uncommon,WATER,water,JUICE,juice,0.6244,0.74202,0.74526,0.99988,0.64413,0.75114,-0.01019
3004,control,common,FLOWER,flower,LILY,lily,0.63756,0.75968,0.62696,0.93038,0.59325,0.70957,-0.04729
3004,control,free,PAD,pad,LILY,lily,0.75906,0.79466,0.89888,0.83411,0.76881,0.8111,0.09697
3004,control,uncommon,ROSE,rose,LILY,lily,0.59877,0.75174,0.75383,0.94223,0.84157,0.77763,0.01275
3004,control,uncommon,NOSE,nose,LIP,lip,0.57174,0.67174,0.59954,0.84545,0.55383,0.64846,-0.09824
3004,control,free,RED,red,LIP,lip,0.83247,0.91397,0.94673,1.02513,0.83429,0.91052,0.16885
3004,control,common,STICK,stick,LIP,lip,0.68162,0.79597,0.77996,0.94106,0.7434,0.7884,0.03852
3004,control,uncommon,HOT DOG,hot dog,MUSTARD,mustard,1.03655,1.077,0.89442,1.00697,0.99553,1.00209,0.26856
3004,control,common,KETCHUP,ketchup,MUSTARD,mustard,0.61419,0.43572,0.71926,0.63068,0.47181,0.57433,-0.10241
3004,control,free,KETCHUP,ketchup,MUSTARD,mustard,0.61419,0.43572,0.71926,0.63068,0.47181,0.57433,-0.10241
3004,control,uncommon,JUICE,juice,PINEAPPLE,pineapple,0.56622,0.62986,0.59676,0.79442,0.43353,0.60416,-0.12707
3004,control,common,YELLOW,yellow,PINEAPPLE,pineapple,0.82017,0.89329,0.89485,1.02169,0.82056,0.89011,0.14538
3004,control,free,YELLOW,yellow,PINEAPPLE,pineapple,0.82017,0.89329,0.89485,1.02169,0.82056,0.89011,0.14538
3004,control,uncommon,CAGE,cage,RABBIT,rabbit,0.63724,0.83908,0.70723,0.8155,0.74099,0.74801,0.00271
3004,control,common,CARROT,carrot,RABBIT,rabbit,0.69668,0.64382,0.73552,0.94222,0.68532,0.74071,0.00323
3004,control,free,CARROT,carrot,RABBIT,rabbit,0.69668,0.64382,0.73552,0.94222,0.68532,0.74071,0.00323
3004,control,common,BLACK,black,RAVEN,raven,0.70635,0.82873,0.74981,0.95797,0.78516,0.8056,0.04991
3004,control,free,BLACK,black,RAVEN,raven,0.70635,0.82873,0.74981,0.95797,0.78516,0.8056,0.04991
3004,control,uncommon,PIGEON,pigeon,RAVEN,raven,0.78353,0.76727,0.81936,0.68716,0.72579,0.75662,0.06664
3004,control,common,FISH,fish,SALMON,salmon,0.42191,0.46418,0.40316,0.23058,0.3458,0.37313,-0.28929
3004,control,free,PINK,pink,SALMON,salmon,0.78667,0.74977,0.89097,1.04493,0.75784,0.84604,0.10614
3004,control,uncommon,TROUT,trout,SALMON,salmon,0.3417,0.47296,0.39456,0.32741,0.33608,0.37454,-0.31514
3004,control,common,GOLD,gold,SILVER,silver,0.29947,0.45726,0.27941,0.13038,0.15191,0.26369,-0.40073
3004,control,uncommon,PLATINUM,platinum,SILVER,silver,0.53135,0.60403,0.59303,0.37375,0.51582,0.5236,-0.14903
3004,control,free,WARE,ware,SILVER,silver,0.83021,0.7884,0.89118,0.93235,0.7751,0.84345,0.1236
3004,control,uncommon,COTTON,cotton,SKIRT,skirt,0.76631,0.816,0.8032,0.79487,0.71976,0.78003,0.06623
3004,control,common,PLEATED,pleated,SKIRT,skirt,0.51108,0.506,0.52364,0.82333,0.32737,0.53828,-0.19691
3004,control,free,SHORTS,shorts,SKIRT,skirt,0.54196,0.62384,0.65261,0.60194,0.51247,0.58656,-0.11684
3004,control,common,ACHE,ache,STOMACH,stomach,0.54828,0.48966,0.66987,0.90766,0.51294,0.62568,-0.1132
3004,control,free,ACHE,ache,STOMACH,stomach,0.54828,0.48966,0.66987,0.90766,0.51294,0.62568,-0.1132
3004,control,uncommon,FOOD,food,STOMACH,stomach,0.67139,0.76713,0.85572,0.70785,0.81311,0.76304,0.05296
3004,control,common,EAT,eat,TABLE,table,0.63624,0.7892,0.88214,0.87482,0.67734,0.77195,0.0374
3004,control,uncommon,SOFA,sofa,TABLE,table,0.5541,0.67725,0.74566,0.65404,0.62085,0.65038,-0.06105
3004,control,free,TOP,top,TABLE,table,0.71285,0.89451,0.7509,0.92542,0.60127,0.77699,0.03074
3004,control,free,DRIVE,drive,THUMB,thumb,0.84164,0.91705,0.98444,0.98431,0.79521,0.90453,0.17497
3004,control,common,FINGER,finger,THUMB,thumb,0.48496,0.53331,0.45492,0.4294,0.31539,0.4436,-0.2407
3004,control,uncommon,PINKY,pinky,THUMB,thumb,0.70049,0.87703,0.7761,0.93728,0.53836,0.76585,0.0221
3004,control,common,AUNT,aunt,UNCLE,uncle,0.35254,0.56822,0.39013,0.16784,0.33393,0.36253,-0.30808
3004,control,free,AUNT,aunt,UNCLE,uncle,0.35254,0.56822,0.39013,0.16784,0.33393,0.36253,-0.30808
3004,control,uncommon,BROTHER,brother,UNCLE,uncle,0.3369,0.59649,0.36526,0.64045,0.2074,0.4293,-0.31553
3004,control,uncommon,HAMMER,hammer,WRENCH,wrench,0.59016,0.64499,0.63789,0.54064,0.63911,0.61056,-0.08491
3004,control,common,TOOL,tool,WRENCH,wrench,0.6553,0.65279,0.77495,0.50622,0.79741,0.67733,-6.50E-04
3004,control,free,TOOL,tool,WRENCH,wrench,0.6553,0.65279,0.77495,0.50622,0.79741,0.67733,-6.50E-04
3004,control,uncommon,LION,lion,ZEBRA,zebra,0.68319,0.71564,0.73269,0.61206,0.63639,0.67599,-0.01528
3004,control,common,STRIPE,stripe,ZEBRA,zebra,0.75339,0.71159,0.78833,0.94197,0.66749,0.77255,0.04295
3004,control,free,STRIPE,stripe,ZEBRA,zebra,0.75339,0.71159,0.78833,0.94197,0.66749,0.77255,0.04295
3005,control,common,CAR,car,BUS,bus,0.54052,0.6057,0.61378,0.95017,0.43467,0.62897,-0.12709
3005,control,uncommon,EXHAUST,exhaust,BUS,bus,0.85374,0.82436,0.89612,1.04386,0.8591,0.89544,0.15546
3005,control,free,SCHOOL,school,BUS,bus,0.68367,0.77333,0.79526,0.79914,0.71844,0.75397,0.03048
3005,control,free,BEETLE,beetle,BUTTERFLY,butterfly,0.65916,0.75201,0.61178,0.37544,0.64982,0.60964,-0.06082
3005,control,common,CATERPILLAR,caterpillar,BUTTERFLY,butterfly,0.57842,0.44366,0.61174,0.13987,0.8218,0.5191,-0.11082
3005,control,uncommon,DRAGONFLY,dragonfly,BUTTERFLY,butterfly,0.47148,0.5638,0.47587,0.43472,0.60242,0.50966,-0.19089
3005,control,free,CANDLE,candle,CAKE,cake,0.66209,0.77908,0.76305,0.92684,0.65811,0.75783,0.01119
3005,control,common,CHOCOLATE,chocolate,CAKE,cake,0.44733,0.57142,0.58596,0.60154,0.30344,0.50194,-0.20661
3005,control,uncommon,YEAST,yeast,CAKE,cake,0.73434,0.83117,0.82236,0.67986,0.66803,0.74715,0.04946
3005,control,common,CARROT,carrot,CELERY,celery,0.52689,0.53476,0.49691,0.77742,0.35121,0.53744,-0.19366
3005,control,free,CARROT,carrot,CELERY,celery,0.52689,0.53476,0.49691,0.77742,0.35121,0.53744,-0.19366
3005,control,uncommon,STEM,stem,CELERY,celery,0.86073,0.75072,0.80632,0.5206,0.92434,0.77254,0.11069
3005,control,free,CEDAR,cedar,FIR TREE,fir tree,1.0394,0.93497,0.94722,1.06488,0.96451,0.9902,0.26408
3005,control,common,NEEDLE,needle,FIR TREE,fir tree,1.01908,0.89993,1.04854,1.07619,0.93399,0.99555,0.27665
3005,control,uncommon,SAP,sap,FIR TREE,fir tree,0.9318,0.9616,0.97626,1.03301,0.91766,0.96407,0.23016
3005,control,common,TRUMPET,trumpet,FLUTE,flute,0.49495,0.49525,0.47337,0.52907,0.39004,0.47654,-0.22098
3005,control,free,TRUMPET,trumpet,FLUTE,flute,0.49495,0.49525,0.47337,0.52907,0.39004,0.47654,-0.22098
3005,control,uncommon,WHISTLE,whistle,FLUTE,flute,0.67974,0.75577,0.66487,0.85548,0.67493,0.72616,-0.01352
3005,control,uncommon,MATH,math,FORK,fork,0.94299,0.94619,0.90139,1.00392,0.93292,0.94548,0.21233
3005,control,common,SPOON,spoon,FORK,fork,0.61051,0.47333,0.67343,0.57769,0.56146,0.57928,-0.10009
3005,control,free,SPOON,spoon,FORK,fork,0.61051,0.47333,0.67343,0.57769,0.56146,0.57928,-0.10009
3005,control,uncommon,APRON,apron,HAIRDRESSER,hairdresser,0.78663,0.78116,0.85196,1.00804,0.80762,0.84708,0.10534
3005,control,common,SCISSOR,scissor,HAIRDRESSER,hairdresser,0.79087,0.89293,0.84434,0.7587,0.84205,0.82578,0.11306
3005,control,free,SPA,spa,HAIRDRESSER,hairdresser,0.71542,0.80192,0.78702,0.96752,0.86471,0.82732,0.07272
3005,control,free,MILK,milk,JUICE,juice,0.54711,0.69926,0.62689,0.71855,0.46129,0.61062,-0.11553
3005,control,common,ORANGE,orange,JUICE,juice,0.41561,0.52275,0.71841,0.6863,0.52271,0.57316,-0.14902
3005,control,uncommon,ORGANIC,organic,JUICE,juice,0.8117,0.77098,0.85108,0.94251,0.68093,0.81144,0.08982
3005,control,uncommon,POND,pond,LILY,lily,0.68547,0.82693,0.75136,0.77462,0.63823,0.73532,0.01213
3005,control,common,ROSE,rose,LILY,lily,0.59877,0.75174,0.75383,0.94223,0.84157,0.77763,0.01275
3005,control,free,SILLY,silly,LILY,lily,0.69355,0.9043,0.90331,0.99818,0.86919,0.87371,0.11247
3005,control,uncommon,KISS,kiss,LIP,lip,0.6813,0.79999,0.83624,0.92229,0.7943,0.80682,0.0616
3005,control,common,LIPSTICK,lipstick,LIP,lip,0.61399,0.72994,0.74582,0.84232,0.62026,0.71047,-0.02576
3005,control,free,TOOTH,tooth,LIP,lip,0.7386,0.757,0.71733,0.86706,0.62813,0.74162,0.0145
3005,control,common,SEED,seed,MUSTARD,mustard,0.64089,0.81106,0.7129,0.92181,0.78476,0.77428,0.01349
3005,control,free,SEED,seed,MUSTARD,mustard,0.64089,0.81106,0.7129,0.92181,0.78476,0.77428,0.01349
3005,control,uncommon,SOIL,soil,MUSTARD,mustard,0.89302,0.80715,0.80334,1.06321,0.83285,0.87991,0.1377
3005,control,uncommon,COCONUT,coconut,PINEAPPLE,pineapple,0.56076,0.47262,0.56107,0.85724,0.36873,0.56408,-0.16588
3005,control,common,JUICE,juice,PINEAPPLE,pineapple,0.56622,0.62986,0.59676,0.79442,0.43353,0.60416,-0.12707
3005,control,free,MARGARITA,margarita,PINEAPPLE,pineapple,0.73461,0.78398,0.86247,0.90347,0.71276,0.79946,0.07156
3005,control,free,BUNNY,bunny,RABBIT,rabbit,0.41905,0.47808,0.49077,0.70102,0.42973,0.50373,-0.23043
3005,control,uncommon,EAR,ear,RABBIT,rabbit,0.77055,0.8723,0.85525,0.95984,0.69417,0.83042,0.09251
3005,control,common,WOLF,wolf,RABBIT,rabbit,0.65154,0.76978,0.68065,0.60286,0.63051,0.66707,-0.03502
3005,control,uncommon,CLAWS,claws,RAVEN,raven,0.74432,0.74553,0.81986,0.77439,0.86327,0.78947,0.07585
3005,control,common,EAGLE,eagle,RAVEN,raven,0.58674,0.69911,0.6841,0.52604,0.66403,0.632,-0.06322
3005,control,free,PIGEON,pigeon,RAVEN,raven,0.78353,0.76727,0.81936,0.68716,0.72579,0.75662,0.06664
3005,control,free,ALASKA,alaska,SALMON,salmon,0.74904,0.73002,0.76401,0.8174,0.70319,0.75273,0.03708
3005,control,uncommon,EGGS,eggs,SALMON,salmon,0.70912,0.71994,0.79322,0.71135,0.6577,0.71827,0.01858
3005,control,common,FISH,fish,SALMON,salmon,0.42191,0.46418,0.40316,0.23058,0.3458,0.37313,-0.28929
3005,control,uncommon,DOLLAR,dollar,SILVER,silver,0.6401,0.75195,0.79279,0.59079,0.75458,0.70604,0.00868
3005,control,common,GOLD,gold,SILVER,silver,0.29947,0.45726,0.27941,0.13038,0.15191,0.26369,-0.40073
3005,control,free,GOLD,gold,SILVER,silver,0.29947,0.45726,0.27941,0.13038,0.15191,0.26369,-0.40073
3005,control,uncommon,KILT,kilt,SKIRT,skirt,0.54269,0.56058,0.60571,0.9641,0.63352,0.66132,-0.10281
3005,control,common,PANT,pant,SKIRT,skirt,0.62246,0.53468,0.61847,0.90582,0.57785,0.65186,-0.08655
3005,control,free,PANT,pant,SKIRT,skirt,0.62246,0.53468,0.61847,0.90582,0.57785,0.65186,-0.08655
3005,control,common,FOOD,food,STOMACH,stomach,0.67139,0.76713,0.85572,0.70785,0.81311,0.76304,0.05296
3005,control,free,INTESTINE,intestine,STOMACH,stomach,0.47562,0.60851,0.4785,0.1217,0.43195,0.42326,-0.22338
3005,control,uncommon,REFLEX,reflex,STOMACH,stomach,0.86976,0.6777,0.87479,0.90896,0.82871,0.83198,0.12589
3005,control,common,CHAIR,chair,TABLE,table,0.52585,0.60076,0.81866,0.44143,0.56395,0.59013,-0.07823
3005,control,free,CHAIR,chair,TABLE,table,0.52585,0.60076,0.81866,0.44143,0.56395,0.59013,-0.07823
3005,control,uncommon,VARNISH,varnish,TABLE,table,0.86013,0.77167,0.95148,0.97725,1.0626,0.92463,0.195
3005,control,uncommon,FINGERPRINT,fingerprint,THUMB,thumb,0.70751,0.78872,0.86144,0.9292,0.78717,0.81481,0.07531
3005,control,common,NAIL,nail,THUMB,thumb,0.69914,0.809,0.76081,0.67772,0.7492,0.73917,0.03009
3005,control,free,NAIL,nail,THUMB,thumb,0.69914,0.809,0.76081,0.67772,0.7492,0.73917,0.03009
3005,control,common,AUNT,aunt,UNCLE,uncle,0.35254,0.56822,0.39013,0.16784,0.33393,0.36253,-0.30808
3005,control,free,AUNT,aunt,UNCLE,uncle,0.35254,0.56822,0.39013,0.16784,0.33393,0.36253,-0.30808
3005,control,uncommon,GLASSES,glasses,UNCLE,uncle,0.76431,0.89959,0.90212,0.96389,0.87296,0.88057,0.13473
3005,control,free,PLIERSS,plierss,WRENCH,wrench,,,,,,,
3005,control,uncommon,PLUMBER,plumber,WRENCH,wrench,0.73996,0.65087,0.72791,0.75681,0.70204,0.71552,0.01116
3005,control,common,SCREW,screw,WRENCH,wrench,0.67928,0.88716,0.53123,0.23438,0.67433,0.60128,-0.06176
3005,control,uncommon,HOOF,hoof,ZEBRA,zebra,0.80812,0.77733,0.84907,0.69636,0.79698,0.78557,0.09597
3005,control,common,HORSEY,horsey,ZEBRA,zebra,0.94801,0.7778,0.91238,0.99371,1.04076,0.93453,0.2122
3005,control,free,PONY,pony,ZEBRA,zebra,0.84693,0.79539,0.8159,0.93008,0.73816,0.82529,0.10345
3006,control,free,DRIVE,drive,BUS,bus,0.57291,0.7131,0.75724,0.88253,0.63169,0.71149,-0.03515
3006,control,common,DRIVER,driver,BUS,bus,0.47937,0.59629,0.66946,0.69386,0.49858,0.58751,-0.13505
3006,control,uncommon,GRAFFITI,graffiti,BUS,bus,0.83134,0.87904,0.79539,1.03029,0.90515,0.88824,0.13328
3006,control,free,GARDEN,garden,BUTTERFLY,butterfly,0.69944,0.86446,0.73901,0.8885,0.72937,0.78416,0.03733
3006,control,uncommon,LARVA,larva,BUTTERFLY,butterfly,0.59038,0.65852,0.68782,0.11658,0.72753,0.55617,-0.07426
3006,control,common,PRETTY,pretty,BUTTERFLY,butterfly,0.77897,0.90599,0.96502,0.91411,0.93881,0.90058,0.16601
3006,control,free,FROSTING,frosting,CAKE,cake,0.43989,0.49765,0.49224,0.5127,0.39828,0.46815,-0.23364
3006,control,common,ICE CREAM,ice cream,CAKE,cake,1.04441,0.98849,0.97353,0.91767,0.95391,0.9756,0.27168
3006,control,uncommon,REVOLUTION,revolution,CAKE,cake,0.8773,1.00231,0.96425,0.9772,0.88203,0.94062,0.20538
3006,control,uncommon,CATNIP,catnip,CELERY,celery,0.62245,0.81969,0.64236,1.00741,0.85122,0.78863,0.00279
3006,control,common,STALK,stalk,CELERY,celery,0.62436,0.7761,0.70172,0.68901,0.51424,0.66109,-0.05187
3006,control,free,STALK,stalk,CELERY,celery,0.62436,0.7761,0.70172,0.68901,0.51424,0.66109,-0.05187
3006,control,uncommon,BACKPACKING,backpacking,FIR TREE,fir tree,0.97117,1.02308,1.06977,0.856,0.97353,0.97871,0.27811
3006,control,common,CHRISTMAS,christmas,FIR TREE,fir tree,1.0606,0.93844,1.05433,1.05606,0.84946,0.99178,0.28324
3006,control,free,NEEDLE,needle,FIR TREE,fir tree,1.01908,0.89993,1.04854,1.07619,0.93399,0.99555,0.27665
3006,control,uncommon,CHAMPAGNE,champagne,FLUTE,flute,0.80102,0.95552,0.84961,1.00265,0.68666,0.85909,0.11251
3006,control,free,PICCOLO,piccolo,FLUTE,flute,0.58648,0.63194,0.60799,0.68323,0.53305,0.60854,-0.10626
3006,control,common,PLAY,play,FLUTE,flute,0.62231,0.6253,0.83139,0.64293,0.74383,0.69315,-0.00195
3006,control,free,EAT,eat,FORK,fork,0.66404,0.66334,0.8645,0.83812,0.76666,0.75933,0.03839
3006,control,common,SPOON,spoon,FORK,fork,0.61051,0.47333,0.67343,0.57769,0.56146,0.57928,-0.10009
3006,control,uncommon,TUNING,tuning,FORK,fork,0.70506,0.66777,0.79587,0.2803,0.67785,0.62537,-0.00451
3006,control,common,BARBER,barber,HAIRDRESSER,hairdresser,0.58002,0.51024,0.65576,0.86977,0.63384,0.64993,-0.08663
3006,control,uncommon,SHAMPOO,shampoo,HAIRDRESSER,hairdresser,0.66205,0.62023,0.68087,0.47148,0.69679,0.62628,-0.0457
3006,control,free,STYLISH,stylish,HAIRDRESSER,hairdresser,0.84302,0.70193,0.85212,0.86294,0.83266,0.81853,0.11212
3006,control,free,BAR,bar,JUICE,juice,0.73091,0.83363,0.89877,0.98415,0.80232,0.84996,0.10407
3006,control,common,ORANGE,orange,JUICE,juice,0.41561,0.52275,0.71841,0.6863,0.52271,0.57316,-0.14902
3006,control,uncommon,STEROIDS,steroids,JUICE,juice,0.82871,0.8111,0.83785,0.9052,0.9183,0.86023,0.13215
3006,control,common,PAD,pad,LILY,lily,0.75906,0.79466,0.89888,0.83411,0.76881,0.8111,0.09697
3006,control,free,PAD,pad,LILY,lily,0.75906,0.79466,0.89888,0.83411,0.76881,0.8111,0.09697
3006,control,uncommon,SUNSET,sunset,LILY,lily,0.80467,0.88105,0.86981,0.98015,0.88894,0.88492,0.14038
3006,control,uncommon,BOTTLE,bottle,LIP,lip,0.74195,0.89478,0.82795,0.96412,0.77378,0.84052,0.09054
3006,control,free,KISS,kiss,LIP,lip,0.6813,0.79999,0.83624,0.92229,0.7943,0.80682,0.0616
3006,control,common,STICK,stick,LIP,lip,0.68162,0.79597,0.77996,0.94106,0.7434,0.7884,0.03852
3006,control,uncommon,CONDIMENT,condiment,MUSTARD,mustard,0.59741,0.49189,0.61914,0.94045,0.56843,0.64346,-0.10021
3006,control,free,DELICIOUS,delicious,MUSTARD,mustard,0.68404,0.75331,0.80572,0.79075,0.70649,0.74806,0.02877
3006,control,common,KETCHUP,ketchup,MUSTARD,mustard,0.61419,0.43572,0.71926,0.63068,0.47181,0.57433,-0.10241
3006,control,free,CANKER,canker,PINEAPPLE,pineapple,0.78004,0.74179,0.81087,0.99412,0.87772,0.84091,0.09699
3006,control,uncommon,DEFORESTATION,deforestation,PINEAPPLE,pineapple,0.8335,0.8513,0.86044,0.96042,0.95919,0.89297,0.15388
3006,control,common,FRUIT,fruit,PINEAPPLE,pineapple,0.49696,0.62145,0.61108,0.73316,0.51861,0.59625,-0.13726
3006,control,common,FAST,fast,RABBIT,rabbit,0.75798,0.88847,0.92689,0.83301,0.90613,0.8625,0.13742
3006,control,free,FAST,fast,RABBIT,rabbit,0.75798,0.88847,0.92689,0.83301,0.90613,0.8625,0.13742
3006,control,uncommon,FRICASSEE,fricassee,RABBIT,rabbit,0.59261,0.67873,0.74397,0.96789,0.83882,0.7644,-5.60E-04
3006,control,common,CROW,crow,RAVEN,raven,0.57471,0.66906,0.64372,0.62229,0.66975,0.63591,-0.07717
3006,control,free,EVIL,evil,RAVEN,raven,0.75273,0.80284,0.8171,0.94328,0.80339,0.82387,0.08332
3006,control,uncommon,HARDINGER,hardinger,RAVEN,raven,,,,,,,
3006,control,common,FISH,fish,SALMON,salmon,0.42191,0.46418,0.40316,0.23058,0.3458,0.37313,-0.28929
3006,control,uncommon,PREDATOR,predator,SALMON,salmon,0.75503,0.72324,0.73195,1.01476,0.87585,0.82017,0.06485
3006,control,free,SPAWN,spawn,SALMON,salmon,0.68164,0.70459,0.74599,0.26012,0.60274,0.59902,-0.03425
3006,control,common,GOLD,gold,SILVER,silver,0.29947,0.45726,0.27941,0.13038,0.15191,0.26369,-0.40073
3006,control,uncommon,POISONING,poisoning,SILVER,silver,0.78612,0.90182,0.86294,1.0352,0.98377,0.91397,0.1519
3006,control,free,PRECIOUS,precious,SILVER,silver,0.66021,0.88779,0.72887,0.30891,0.63055,0.64327,-0.01681
3006,control,uncommon,DAME,dame,SKIRT,skirt,0.75572,0.8594,0.91638,0.95947,0.90903,0.88,0.13611
3006,control,common,DRESS,dress,SKIRT,skirt,0.38886,0.52903,0.51895,0.37976,0.35368,0.43406,-0.25245
3006,control,free,DRESS,dress,SKIRT,skirt,0.38886,0.52903,0.51895,0.37976,0.35368,0.43406,-0.25245
3006,control,uncommon,CHURN,churn,STOMACH,stomach,0.86096,0.76049,0.87403,0.43216,0.74227,0.73398,0.09865
3006,control,free,GROWL,growl,STOMACH,stomach,0.76907,0.84059,0.81499,0.97993,0.83522,0.84796,0.0996
3006,control,common,TUMMY,tummy,STOMACH,stomach,0.39486,0.47486,0.44134,0.91408,0.66521,0.57807,-0.20687
3006,control,common,CHAIR,chair,TABLE,table,0.52585,0.60076,0.81866,0.44143,0.56395,0.59013,-0.07823
3006,control,free,EAT,eat,TABLE,table,0.63624,0.7892,0.88214,0.87482,0.67734,0.77195,0.0374
3006,control,uncommon,MESA,mesa,TABLE,table,0.94851,1.01773,0.91312,0.94148,0.97039,0.95825,0.22952
3006,control,uncommon,DRIVE,drive,THUMB,thumb,0.84164,0.91705,0.98444,0.98431,0.79521,0.90453,0.17497
3006,control,common,FINGER,finger,THUMB,thumb,0.48496,0.53331,0.45492,0.4294,0.31539,0.4436,-0.2407
3006,control,free,HITCHHIKE,hitchhike,THUMB,thumb,0.90354,0.81557,0.93497,,0.8946,0.88717,0.18548
3006,control,common,AUNT,aunt,UNCLE,uncle,0.35254,0.56822,0.39013,0.16784,0.33393,0.36253,-0.30808
