id,group,condition,response,response_clean,item,item_clean,SemDis_MEAN,SemDis_factor
3014,control,common,CHEST,chest,STOMACH,stomach,0.62142,-0.11929
3014,control,common,TABLECLOTH,tablecloth,TABLECLOTH,tablecloth,0,-0.66925
3014,control,common,HAND,hand,THUMB,thumb,0.53404,-0.14263
3014,control,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
3014,control,common,HAMMER,hammer,WRENCH,wrench,0.61056,-0.08885
3014,control,common,ELEPHANT,elephant,ZEBRA,zebra,0.66742,-0.03027
3014,control,free,BICYCLE,bicycle,BUS,bus,0.72548,-0.01127
3014,control,free,BEE,bee,BUTTERFLY,butterfly,0.70242,-0.0246
3014,control,free,ICING,icing,CAKE,cake,0.54402,-0.1807
3014,control,free,KOHLRABI,kohlrabi,CELERY,celery,0.52213,-0.21711
3014,control,free,NATURE,nature,FIR TREE,fir tree,1.00647,0.25689
3014,control,free,GUITAR,guitar,FLUTE,flute,0.52207,-0.15672
3014,control,free,KNIFE,knife,FORK,fork,0.62574,-0.09247
3014,control,free,DYE,dye,HAIRDRESSER,hairdresser,0.78809,0.06197
3014,control,free,JUICER,juicer,JUICER,juicer,0,-0.67144
3014,control,free,ROSE,rose,LILY,lily,0.77763,0.00799
3014,control,free,TEETH,teeth,LIP,lip,0.69158,-0.04548
3014,control,free,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
3014,control,free,MANGO,mango,PINEAPPLE,pineapple,0.54539,-0.14708
3014,control,free,MOUSE,mouse,RABBIT,rabbit,0.62105,-0.06448
3014,control,free,NIGHTINGALE,nightingale,RAVEN,raven,0.78755,0.0588
3014,control,free,TROUT,trout,SALMON,salmon,0.37454,-0.31753
3014,control,free,GOLD,gold,SILVER,silver,0.26369,-0.406
3014,control,free,PANTS,pants,SKIRT,skirt,0.49516,-0.17968
3014,control,free,CHEST,chest,STOMACH,stomach,0.62142,-0.11929
3014,control,free,TABLECLOTH,tablecloth,TABLECLOTH,tablecloth,0,-0.66925
3014,control,free,FINGER,finger,THUMB,thumb,0.4436,-0.24419
3014,control,free,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
3014,control,free,PLIERS,pliers,WRENCH,wrench,0.59382,-0.07107
3014,control,free,LION,lion,ZEBRA,zebra,0.67599,-0.0147
3014,control,uncommon,HELICOPTER,helicopter,BUS,bus,0.79951,0.06403
3014,control,uncommon,HUMMINGBIRD,hummingbird,BUTTERFLY,butterfly,0.68088,-0.04249
3014,control,uncommon,DUMPLINGS,dumplings,CAKE,cake,0.64528,-0.05155
3014,control,uncommon,FENNEL,fennel,CELERY,celery,0.48539,-0.24592
3014,control,uncommon,FIRE,fire,FIR TREE,fir tree,0.9466,0.20742
3014,control,uncommon,SITAR,sitar,FLUTE,flute,0.56165,-0.13956
3014,control,uncommon,CHOPSTICK,chopstick,FORK,fork,0.70118,-0.01058
3014,control,uncommon,TOUPÉE,toupée,HAIRDRESSER,hairdresser,NaN,NA
3014,control,uncommon,WATERMELON,watermelon,JUICER,juicer,0.73005,0.02403
3014,control,uncommon,GRAVE,grave,LILY,lily,0.92322,0.17478
3014,control,uncommon,ANKLE,ankle,LIP,lip,0.82009,0.08487
3014,control,uncommon,SPICE,spice,MUSTARD,mustard,0.79198,0.06844
3014,control,uncommon,LYCHEE,lychee,PINEAPPLE,pineapple,0.57138,-0.15152
3014,control,uncommon,DRAGONFLY,dragonfly,RABBIT,rabbit,0.87838,0.14479
3014,control,uncommon,HUMMINGBIRD,hummingbird,RAVEN,raven,0.75121,0.01196
3014,control,uncommon,OYSTER,oyster,SALMON,salmon,0.69029,-0.00873
3014,control,uncommon,COPPER,copper,SILVER,silver,0.515,-0.18183
3014,control,uncommon,BURKA,burka,SKIRT,skirt,0.64943,-0.09223
3014,control,uncommon,EARLOBE,earlobe,STOMACH,stomach,0.80981,0.00128
3014,control,uncommon,HOUSE,house,TABLECLOTH,tablecloth,0.86612,0.10406
3014,control,uncommon,KNUCKLES,knuckles,THUMB,thumb,0.73113,0.04598
3014,control,uncommon,ADOPTEE,adoptee,UNCLE,uncle,0.92647,0.12335
3014,control,uncommon,NAIL,nail,WRENCH,wrench,0.81127,0.09259
3014,control,uncommon,ANTELOPE,antelope,ZEBRA,zebra,0.57159,-0.0919
3016,control,common,DRIVER,driver,BUS,bus,0.58751,-0.12327
3016,control,common,WINGS,wings,BUTTERFLY,butterfly,0.66129,-0.05947
3016,control,common,EAT,eat,CAKE,cake,0.69532,-0.05957
3016,control,common,VEGETABLE,vegetable,CELERY,celery,0.65422,-0.03308
3016,control,common,FOREST,forest,FIR TREE,fir tree,0.99548,0.27776
3016,control,common,INSTRUMENT,instrument,FLUTE,flute,0.5858,-0.10804
3016,control,common,KNIFE,knife,FORK,fork,0.62574,-0.09247
3016,control,common,BRUSH,brush,HAIRDRESSER,hairdresser,0.8101,0.06147
3016,control,common,DRINK,drink,JUICER,juicer,0.801,0.08788
3016,control,common,WHITE,white,LILY,lily,0.83736,0.09825
3016,control,common,TEETH,teeth,LIP,lip,0.69158,-0.04548
3016,control,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
3016,control,common,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
3016,control,common,FUR,fur,RABBIT,rabbit,0.68488,-0.03952
3016,control,common,BIRD,bird,RAVEN,raven,0.65962,-0.04625
3016,control,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
3016,control,common,GOLD,gold,SILVER,silver,0.26369,-0.406
3016,control,common,PANTS,pants,SKIRT,skirt,0.49516,-0.17968
3016,control,common,FOOD,food,STOMACH,stomach,0.76304,0.05949
3016,control,common,LEG,leg,TABLECLOTH,tablecloth,0.88549,0.13743
3016,control,common,HAND,hand,THUMB,thumb,0.53404,-0.14263
3016,control,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
3016,control,common,BOLT,bolt,WRENCH,wrench,0.60022,-0.08182
3016,control,common,STRIPE,stripe,ZEBRA,zebra,0.77255,0.04405
3016,control,free,RIDE,ride,BUS,bus,0.63006,-0.09431
3016,control,free,WINGS,wings,BUTTERFLY,butterfly,0.66129,-0.05947
3016,control,free,FROSTING,frosting,CAKE,cake,0.46815,-0.23308
3016,control,free,CRUNCH,crunch,CELERY,celery,0.82785,0.08558
3016,control,free,SMELL,smell,FIR TREE,fir tree,0.97819,0.2269
3016,control,free,PLAY,play,FLUTE,flute,0.69315,0.01231
3016,control,free,SPOON,spoon,FORK,fork,0.57928,-0.09126
3016,control,free,HAIR,hair,HAIRDRESSER,hairdresser,0.58743,-0.12054
3016,control,free,ORANGE,orange,JUICER,juicer,0.76001,0.03962
3016,control,free,FLOWER,flower,LILY,lily,0.70957,-0.05943
3016,control,free,READ,read,LIP,lip,0.897,0.18345
3016,control,free,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
3016,control,free,YELLOW,yellow,PINEAPPLE,pineapple,0.89011,0.14305
3016,control,free,WHITE,white,RABBIT,rabbit,0.84794,0.10864
3016,control,free,BLACK,black,RAVEN,raven,0.8056,0.03912
3016,control,free,FISH,fish,SALMON,salmon,0.37313,-0.29382
3016,control,free,BELLS,bells,SILVER,silver,0.81936,0.09629
3016,control,free,PANTS,pants,SKIRT,skirt,0.49516,-0.17968
3016,control,free,PAT,pat,STOMACH,stomach,0.92861,0.18282
3016,control,free,CLOTH,cloth,TABLECLOTH,tablecloth,0.63672,-0.12839
3016,control,free,NAIL,nail,THUMB,thumb,0.73917,0.0249
3016,control,free,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
3016,control,free,BOLT,bolt,WRENCH,wrench,0.60022,-0.08182
3016,control,free,STRIPE,stripe,ZEBRA,zebra,0.77255,0.04405
3016,control,uncommon,SMASH,smash,BUS,bus,0.93055,0.17702
3016,control,uncommon,ANTENNA,antenna,BUTTERFLY,butterfly,0.90419,0.15429
3016,control,uncommon,BREAKFAST,breakfast,CAKE,cake,0.69571,-0.03229
3016,control,uncommon,RANCH,ranch,CELERY,celery,0.94888,0.20762
3016,control,uncommon,DECIDUOUS,deciduous,FIR TREE,fir tree,1.00669,0.27976
3016,control,uncommon,ANNOYING,annoying,FLUTE,flute,0.93098,0.18211
3016,control,uncommon,UTENSIL,utensil,FORK,fork,0.76122,-0.01231
3016,control,uncommon,TALKING,talking,HAIRDRESSER,hairdresser,0.90582,0.13817
3016,control,uncommon,RASPBERRY,raspberry,JUICER,juicer,0.78866,0.07942
3016,control,uncommon,TIGER,tiger,LILY,lily,0.80003,0.05113
3016,control,uncommon,READ,read,LIP,lip,0.897,0.18345
3016,control,uncommon,FOOTLONG,footlong,MUSTARD,mustard,0.77928,0.06889
3016,control,uncommon,TANGY,tangy,PINEAPPLE,pineapple,0.66848,-0.06099
3016,control,uncommon,STEW,stew,RABBIT,rabbit,0.77348,0.03231
3016,control,uncommon,LARGE,large,RAVEN,raven,0.9902,0.26316
3016,control,uncommon,SMELLY,smelly,SALMON,salmon,0.91358,0.19117
3016,control,uncommon,RING,ring,SILVER,silver,0.78628,0.04534
3016,control,uncommon,SHORT,short,SKIRT,skirt,0.77813,0.06515
3016,control,uncommon,GROWL,growl,STOMACH,stomach,0.84796,0.09133
3016,control,uncommon,CHOP,chop,TABLECLOTH,tablecloth,0.90006,0.14283
3016,control,uncommon,SORE,sore,THUMB,thumb,0.71179,-0.02973
3016,control,uncommon,DRUNK,drunk,UNCLE,uncle,0.85141,0.06526
3016,control,uncommon,HIT,hit,WRENCH,wrench,0.87426,0.11753
3016,control,uncommon,HERD,herd,ZEBRA,zebra,0.72515,0.01802
3017,control,common,TRANSPORTATION,transportation,BUS,bus,0.67494,-0.04339
3017,control,common,BEAUTIFUL,beautiful,BUTTERFLY,butterfly,0.77921,0.02078
3017,control,common,DELICIOUS,delicious,CAKE,cake,0.58196,-0.11942
3017,control,common,VEGETABLE,vegetable,CELERY,celery,0.65422,-0.03308
3017,control,common,GREEN,green,FIR TREE,fir tree,0.93717,0.23191
3017,control,common,INSTRUMENT,instrument,FLUTE,flute,0.5858,-0.10804
3017,control,common,UTENSIL,utensil,FORK,fork,0.76122,-0.01231
3017,control,common,CUT,cut,HAIRDRESSER,hairdresser,0.87536,0.08764
3017,control,common,APPLE,apple,JUICER,juicer,0.7759,0.03087
3017,control,common,FLOWER,flower,LILY,lily,0.70957,-0.05943
3017,control,common,PLUMP,plump,LIP,lip,0.82056,0.08383
3017,control,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
3017,control,common,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
3017,control,common,ANIMAL,animal,RABBIT,rabbit,0.68497,-0.08896
3017,control,common,BIRD,bird,RAVEN,raven,0.65962,-0.04625
3017,control,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
3017,control,common,METAL,metal,SILVER,silver,0.67385,-0.05104
3017,control,common,CLOTHING,clothing,SKIRT,skirt,0.72188,0.0095
3017,control,common,INTESTINE,intestine,STOMACH,stomach,0.42326,-0.22929
3017,control,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
3017,control,common,GREEN,green,THUMB,thumb,0.88863,0.16501
3017,control,common,RELATIVE,relative,UNCLE,uncle,0.80798,0.06792
3017,control,common,TOOL,tool,WRENCH,wrench,0.67733,0.0027
3017,control,common,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
3017,control,free,VEHICLE,vehicle,BUS,bus,0.65224,-0.07236
3017,control,free,INSECT,insect,BUTTERFLY,butterfly,0.5459,-0.13883
3017,control,free,SWEET,sweet,CAKE,cake,0.70084,-0.01602
3017,control,free,STICK,stick,CELERY,celery,0.77877,0.0029
3017,control,free,GREEN,green,FIR TREE,fir tree,0.93717,0.23191
3017,control,free,INSTRUMENT,instrument,FLUTE,flute,0.5858,-0.10804
3017,control,free,UTENSIL,utensil,FORK,fork,0.76122,-0.01231
3017,control,free,SCISSORS,scissors,HAIRDRESSER,hairdresser,0.8164,0.05767
3017,control,free,PINEAPPLE,pineapple,JUICER,juicer,0.73841,0.04433
3017,control,free,FLOWER,flower,LILY,lily,0.70957,-0.05943
3017,control,free,LIPSTICK,lipstick,LIP,lip,0.71047,-0.0216
3017,control,free,CONDIMENT,condiment,MUSTARD,mustard,0.64346,-0.10065
3017,control,free,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
3017,control,free,WHITE,white,RABBIT,rabbit,0.84794,0.10864
3017,control,free,BIRD,bird,RAVEN,raven,0.65962,-0.04625
3017,control,free,FISH,fish,SALMON,salmon,0.37313,-0.29382
3017,control,free,JEWELRY,jewelry,SILVER,silver,0.64737,-0.02956
3017,control,free,PRETTY,pretty,SKIRT,skirt,0.81089,0.08835
3017,control,free,PAIN,pain,STOMACH,stomach,0.69292,-0.04212
3017,control,free,EATING,eating,TABLECLOTH,tablecloth,0.81757,0.09406
3017,control,free,BANDAID,bandaid,THUMB,thumb,0.77544,0.0436
3017,control,free,RELATIVE,relative,UNCLE,uncle,0.80798,0.06792
3017,control,free,TOOL,tool,WRENCH,wrench,0.67733,0.0027
3017,control,free,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
3017,control,uncommon,CHILDREN,children,BUS,bus,0.86901,0.13911
3017,control,uncommon,MYSTERIOUS,mysterious,BUTTERFLY,butterfly,0.87125,0.13506
3017,control,uncommon,SATISFYING,satisfying,CAKE,cake,0.91346,0.17128
3017,control,uncommon,RAISIN,raisin,CELERY,celery,0.79584,0.0537
3017,control,uncommon,MOSS,moss,FIR TREE,fir tree,0.99887,0.27509
3017,control,uncommon,PLEASANT,pleasant,FLUTE,flute,0.95552,0.20895
3017,control,uncommon,COLD,cold,FORK,fork,0.92905,0.17151
3017,control,uncommon,OMBRÉ,ombré,HAIRDRESSER,hairdresser,NaN,NA
3017,control,uncommon,THICK,thick,JUICER,juicer,0.96808,0.21831
3017,control,uncommon,POND,pond,LILY,lily,0.73532,0.00977
3017,control,uncommon,FRENCH,french,LIP,lip,0.933,0.18339
3017,control,uncommon,TANGY,tangy,MUSTARD,mustard,0.68938,-0.0703
3017,control,uncommon,ROUGH,rough,PINEAPPLE,pineapple,0.99417,0.21919
3017,control,uncommon,KEYCHAIN,keychain,RABBIT,rabbit,0.84986,0.12545
3017,control,uncommon,HUMMING,humming,RAVEN,raven,0.88948,0.15095
3017,control,uncommon,SUSHI,sushi,SALMON,salmon,0.7826,0.0494
3017,control,uncommon,BANGLES,bangles,SILVER,silver,0.75261,0.02154
3017,control,uncommon,PENCIL,pencil,SKIRT,skirt,0.82616,0.07571
3017,control,uncommon,BLOATED,bloated,STOMACH,stomach,0.74744,-7.30E-04
3017,control,uncommon,RECTANGULAR,rectangular,TABLECLOTH,tablecloth,0.83974,0.09149
3017,control,uncommon,THIMBLE,thimble,THUMB,thumb,0.82069,0.06141
3017,control,uncommon,MUSTACHE,mustache,UNCLE,uncle,0.83233,0.06404
3017,control,uncommon,SCREW,screw,WRENCH,wrench,0.60128,-0.09153
3017,control,uncommon,STRONG,strong,ZEBRA,zebra,0.98947,0.25711
3018,control,common,CAR,car,BUS,bus,0.62897,-0.12425
3018,control,common,WING,wing,BUTTERFLY,butterfly,0.83044,0.08637
3018,control,common,COOKIE,cookie,CAKE,cake,0.6159,-0.08024
3018,control,common,STOCK,stock,CELERY,celery,0.89875,0.164
3018,control,common,CHRISTMAS,christmas,FIR TREE,fir tree,0.99178,0.2865
3018,control,common,GUITAR,guitar,FLUTE,flute,0.52207,-0.15672
3018,control,common,KNIFE,knife,FORK,fork,0.62574,-0.09247
3018,control,common,HAIR,hair,HAIRDRESSER,hairdresser,0.58743,-0.12054
3018,control,common,ORANGE,orange,JUICER,juicer,0.76001,0.03962
3018,control,common,FLOWER,flower,LILY,lily,0.70957,-0.05943
3018,control,common,MOUTH,mouth,LIP,lip,0.68326,-0.04724
3018,control,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
3018,control,common,BANANA,banana,PINEAPPLE,pineapple,0.58309,-0.14103
3018,control,common,FOOT,foot,RABBIT,rabbit,0.81833,0.07406
3018,control,common,BIRD,bird,RAVEN,raven,0.65962,-0.04625
3018,control,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
3018,control,common,GOLD,gold,SILVER,silver,0.26369,-0.406
3018,control,common,BLOUSE,blouse,SKIRT,skirt,0.38996,-0.29623
3018,control,common,ACHE,ache,STOMACH,stomach,0.62568,-0.10251
3018,control,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
3018,control,common,FINGER,finger,THUMB,thumb,0.4436,-0.24419
3018,control,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
3018,control,common,SCREWDRIVER,screwdriver,WRENCH,wrench,0.51178,-0.16351
3018,control,common,STRIPE,stripe,ZEBRA,zebra,0.77255,0.04405
3018,control,free,CAR,car,BUS,bus,0.62897,-0.12425
3018,control,free,DRAGONFLY,dragonfly,BUTTERFLY,butterfly,0.50966,-0.20426
3018,control,free,DONUT,donut,CAKE,cake,0.74152,-0.03284
3018,control,free,POTATO,potato,CELERY,celery,0.6106,-0.07236
3018,control,free,PINE,pine,FIR TREE,fir tree,0.98208,0.24893
3018,control,free,HARP,harp,FLUTE,flute,0.46606,-0.24202
3018,control,free,SPOON,spoon,FORK,fork,0.57928,-0.09126
3018,control,free,SCISSORS,scissors,HAIRDRESSER,hairdresser,0.8164,0.05767
3018,control,free,BANANA,banana,JUICER,juicer,0.81282,0.07395
3018,control,free,ROSE,rose,LILY,lily,0.77763,0.00799
3018,control,free,NOSE,nose,LIP,lip,0.64846,-0.10536
3018,control,free,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
3018,control,free,MANGO,mango,PINEAPPLE,pineapple,0.54539,-0.14708
3018,control,free,GOPHER,gopher,RABBIT,rabbit,0.77144,0.04258
3018,control,free,CROW,crow,RAVEN,raven,0.63591,-0.08233
3018,control,free,TROUT,trout,SALMON,salmon,0.37454,-0.31753
3018,control,free,GOLD,gold,SILVER,silver,0.26369,-0.406
3018,control,free,DRESS,dress,SKIRT,skirt,0.43406,-0.24473
3018,control,free,KIDNEY,kidney,STOMACH,stomach,0.71365,-0.04519
3018,control,free,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
3018,control,free,FINGER,finger,THUMB,thumb,0.4436,-0.24419
3018,control,free,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
3018,control,free,HAMMER,hammer,WRENCH,wrench,0.61056,-0.08885
3018,control,free,STRIPE,stripe,ZEBRA,zebra,0.77255,0.04405
3018,control,uncommon,EXHAUST,exhaust,BUS,bus,0.89544,0.15254
3018,control,uncommon,ANTENNA,antenna,BUTTERFLY,butterfly,0.90419,0.15429
3018,control,uncommon,EGG,egg,CAKE,cake,0.75155,0.03036
3018,control,uncommon,LEAF,leaf,CELERY,celery,0.68505,0.00871
3018,control,uncommon,NEEDLE,needle,FIR TREE,fir tree,0.99555,0.27888
3018,control,uncommon,COLUMN,column,FLUTE,flute,0.97937,0.25774
3018,control,uncommon,TINE,tine,FORK,fork,0.84624,0.052
3018,control,uncommon,DIRT,dirt,HAIRDRESSER,hairdresser,0.90239,0.19229
3018,control,uncommon,ELECTRICITY,electricity,JUICER,juicer,0.88194,0.1531
3018,control,uncommon,VALLEY,valley,LILY,lily,0.88017,0.14079
3018,control,uncommon,ARGUMENT,argument,LIP,lip,0.94393,0.19696
3018,control,uncommon,SEED,seed,MUSTARD,mustard,0.77428,0.00203
3018,control,uncommon,SPIKE,spike,PINEAPPLE,pineapple,0.90634,0.15
3018,control,uncommon,PIKA,pika,RABBIT,rabbit,0.77246,0.05647
3018,control,uncommon,FAMILY,family,RAVEN,raven,0.98182,0.22648
3018,control,uncommon,CORAL,coral,SALMON,salmon,0.81817,0.09803
3018,control,uncommon,TARNISH,tarnish,SILVER,silver,0.6958,0.0081
3018,control,uncommon,PLEAT,pleat,SKIRT,skirt,0.67933,-0.05304
3018,control,uncommon,ENZYME,enzyme,STOMACH,stomach,0.70759,0.05081
3018,control,uncommon,PLANE,plane,TABLECLOTH,tablecloth,0.95848,0.1694
3018,control,uncommon,JOINT,joint,THUMB,thumb,0.88297,0.13183
3018,control,uncommon,BROTHER,brother,UNCLE,uncle,0.4293,-0.3224
3018,control,uncommon,ALLEN,allen,WRENCH,wrench,0.83253,0.06589
3018,control,uncommon,HORSE,horse,ZEBRA,zebra,0.83994,0.09858
3019,control,common,TRANSPORT,transport,BUS,bus,0.69444,-0.05905
3019,control,common,INSECT,insect,BUTTERFLY,butterfly,0.5459,-0.13883
3019,control,common,FOOD,food,CAKE,cake,0.80813,0.03786
3019,control,common,VEGETABLE,vegetable,CELERY,celery,0.65422,-0.03308
3019,control,common,FOREST,forest,FIR TREE,fir tree,0.99548,0.27776
3019,control,common,MUSIC,music,FLUTE,flute,0.60068,-0.08433
3019,control,common,FOOD,food,FORK,fork,0.85565,0.12966
3019,control,common,SCISSORS,scissors,HAIRDRESSER,hairdresser,0.8164,0.05767
3019,control,common,DRINK,drink,JUICER,juicer,0.801,0.08788
3019,control,common,FLOWER,flower,LILY,lily,0.70957,-0.05943
3019,control,common,MOUTH,mouth,LIP,lip,0.68326,-0.04724
3019,control,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
3019,control,common,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
3019,control,common,ANIMAL,animal,RABBIT,rabbit,0.68497,-0.08896
3019,control,common,MUSIC,music,RAVEN,raven,0.96962,0.21004
3019,control,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
3019,control,common,JEWEL,jewel,SILVER,silver,0.76299,0.02873
3019,control,common,LEGS,legs,SKIRT,skirt,0.74301,-0.00502
3019,control,common,FOOD,food,STOMACH,stomach,0.76304,0.05949
3019,control,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
3019,control,common,HAND,hand,THUMB,thumb,0.53404,-0.14263
3019,control,common,NEPHEW,nephew,UNCLE,uncle,0.36803,-0.33661
3019,control,common,BENCH,bench,WRENCH,wrench,0.88134,0.17803
3019,control,common,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
3019,control,free,TRANSPORT,transport,BUS,bus,0.69444,-0.05905
3019,control,free,FLY,fly,BUTTERFLY,butterfly,0.7358,0.00399
3019,control,free,DISH,dish,CAKE,cake,0.64042,-0.0367
3019,control,free,KALE,kale,CELERY,celery,0.61946,-0.05078
3019,control,free,CYPRESS,cypress,FIR TREE,fir tree,0.98718,0.24577
3019,control,free,GUITAR,guitar,FLUTE,flute,0.52207,-0.15672
3019,control,free,SPOON,spoon,FORK,fork,0.57928,-0.09126
3019,control,free,HAIRDRYER,hairdryer,HAIRDRESSER,hairdresser,0.81329,0.08741
3019,control,free,ORANGE,orange,JUICER,juicer,0.76001,0.03962
3019,control,free,BUTTERFLY,butterfly,LILY,lily,0.79944,0.03059
3019,control,free,TONGUE,tongue,LIP,lip,0.64993,-0.07273
3019,control,free,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
3019,control,free,KIWI,kiwi,PINEAPPLE,pineapple,0.70194,-0.01949
3019,control,free,GRASS,grass,RABBIT,rabbit,0.84287,0.08684
3019,control,free,MUSIC,music,RAVEN,raven,0.96962,0.21004
3019,control,free,BUTTER,butter,SALMON,salmon,0.81174,0.06223
3019,control,free,GOLD,gold,SILVER,silver,0.26369,-0.406
3019,control,free,TROUSERS,trousers,SKIRT,skirt,0.48796,-0.23721
3019,control,free,INTESTINE,intestine,STOMACH,stomach,0.42326,-0.22929
3019,control,free,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
3019,control,free,FINGER,finger,THUMB,thumb,0.4436,-0.24419
3019,control,free,NEPHEW,nephew,UNCLE,uncle,0.36803,-0.33661
3019,control,free,BENCH,bench,WRENCH,wrench,0.88134,0.17803
3019,control,free,GIRAFFE,giraffe,ZEBRA,zebra,0.51974,-0.1474
3019,control,uncommon,CROWD,crowd,BUS,bus,0.89266,0.15308
3019,control,uncommon,DUST,dust,BUTTERFLY,butterfly,0.93882,0.16858
3019,control,uncommon,CYLINDER,cylinder,CAKE,cake,0.96797,0.22854
3019,control,uncommon,MOON,moon,CELERY,celery,0.96569,0.21201
3019,control,uncommon,ROCK,rock,FIR TREE,fir tree,0.96955,0.24819
3019,control,uncommon,DEITY,deity,FLUTE,flute,0.87891,0.13272
3019,control,uncommon,MEAT,meat,FORK,fork,0.80804,0.11542
3019,control,uncommon,FASHION,fashion,HAIRDRESSER,hairdresser,0.8243,0.06537
3019,control,uncommon,VITAMIN,vitamin,JUICER,juicer,0.77946,0.08645
3019,control,uncommon,QUEEN,queen,LILY,lily,0.87014,0.10965
3019,control,uncommon,HERPES,herpes,LIP,lip,0.87727,0.13831
3019,control,uncommon,BOTTLE,bottle,MUSTARD,mustard,0.80564,0.08551
3019,control,uncommon,PUNCTURE,puncture,PINEAPPLE,pineapple,0.95148,0.187
3019,control,uncommon,EARS,ears,RABBIT,rabbit,0.72579,0.00422
3019,control,uncommon,PAINTING,painting,RAVEN,raven,0.96039,0.23612
3019,control,uncommon,BEAR,bear,SALMON,salmon,0.83822,0.12023
3019,control,uncommon,WEREWOLF,werewolf,SILVER,silver,0.90867,0.14867
3019,control,uncommon,FABRIC,fabric,SKIRT,skirt,0.64344,-0.06519
3019,control,uncommon,ACID,acid,STOMACH,stomach,0.73662,0.02888
3019,control,uncommon,KITCHEN,kitchen,TABLECLOTH,tablecloth,0.63787,-0.01878
3019,control,uncommon,BONE,bone,THUMB,thumb,0.74468,0.02746
3019,control,uncommon,CAR,car,UNCLE,uncle,0.87456,0.14193
3019,control,uncommon,TABLE,table,WRENCH,wrench,0.96181,0.22371
3019,control,uncommon,SOCCER,soccer,ZEBRA,zebra,0.99507,0.23996
3020,control,common,CAR,car,BUS,bus,0.62897,-0.12425
3020,control,common,NET,net,BUTTERFLY,butterfly,0.88656,0.16605
3020,control,common,DESSERT,dessert,CAKE,cake,0.50097,-0.20147
3020,control,common,VEGETABLE,vegetable,CELERY,celery,0.65422,-0.03308
3020,control,common,PINECONE,pinecone,FIR TREE,fir tree,0.97744,0.23576
3020,control,common,MUSIC,music,FLUTE,flute,0.60068,-0.08433
3020,control,common,SPOON,spoon,FORK,fork,0.57928,-0.09126
3020,control,common,SCISSORS,scissors,HAIRDRESSER,hairdresser,0.8164,0.05767
3020,control,common,APPLE,apple,JUICER,juicer,0.7759,0.03087
3020,control,common,FLOWER,flower,LILY,lily,0.70957,-0.05943
3020,control,common,MOUTH,mouth,LIP,lip,0.68326,-0.04724
3020,control,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
3020,control,common,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
3020,control,common,JUMP,jump,RABBIT,rabbit,0.84817,0.11419
3020,control,common,BIRD,bird,RAVEN,raven,0.65962,-0.04625
3020,control,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
3020,control,common,SHINY,shiny,SILVER,silver,0.61253,-0.08966
3020,control,common,PANTS,pants,SKIRT,skirt,0.49516,-0.17968
3020,control,common,HUNGRY,hungry,STOMACH,stomach,0.75899,-0.01107
3020,control,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
3020,control,common,HAND,hand,THUMB,thumb,0.53404,-0.14263
3020,control,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
3020,control,common,SOCKET,socket,WRENCH,wrench,0.62075,-0.03621
3020,control,common,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
3020,control,free,TRANSPORTATION,transportation,BUS,bus,0.67494,-0.04339
3020,control,free,WINGS,wings,BUTTERFLY,butterfly,0.66129,-0.05947
